Contract#;Serial;Model Name;Item Code;Item Name;Location Name;LFV
S51831/23;35C44324;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47738;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44335;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44221;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44606;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47656;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47788;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47648;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47646;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44571;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48630;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48715;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44439;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44554;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48536;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48683;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47946;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C47944;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48072;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48173;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44074;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44071;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44522;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44007;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48064;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48745;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48651;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48692;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C42463;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C42244;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C42534;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C42248;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48065;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48702;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48528;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48533;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C48727;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44947;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44991;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44990;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44838;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44152;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44799;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C41200;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44119;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44806;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44870;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44905;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45277;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45356;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44869;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44866;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44115;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C41191;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44994;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44992;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44783;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44944;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44155;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45339;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45262;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44846;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45267;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44168;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44981;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44762;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44763;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44968;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44928;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44918;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44116;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C41760;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44860;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44858;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45354;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45232;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44871;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45291;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45265;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45328;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44818;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45330;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44845;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45337;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44170;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45276;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44765;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C43991;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44989;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44986;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45292;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45353;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45230;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44954;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44950;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45237;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44804;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44916;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44807;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44955;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44894;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44780;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44956;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45266;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44096;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44883;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44100;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45109;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44101;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45172;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45134;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44952;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45184;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44942;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45000;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44963;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44800;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44802;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44919;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44909;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44851;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45259;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45243;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44943;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45119;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44966;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45314;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45221;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45214;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45220;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44370;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45213;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44381;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45024;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45013;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45056;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45066;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44344;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45059;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44363;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44767;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45166;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44827;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44824;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45090;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45192;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45191;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45196;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45062;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45227;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45023;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45322;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45297;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45251;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45248;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45061;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45176;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45157;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C45163;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
S51831/23;35C44785;IR1643;5160C005AB;IR1643IF II 110-127VBR;TRIBUNAL DE JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;06.01.01
